,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,r
112,0.08,8,0.025641205015689065,0.08765689041531224,0.008099697477304251,0.013033460943681192,0.03196738502120155,0.09375485710429975,0.00858030695889309,0.013044857804708918,1
113,0.08,8,0.04345104501077284,0.1551741951248801,0.0013998645529224093,0.0022525631393124786,0.05727602332132035,0.16237281323700772,0.001482927923987782,0.002254532850133407,2
114,0.1,8,0.03286280300776993,0.13070826942810349,0.001570309942289802,0.002526831818059454,0.04002979520332396,0.1374553175709158,0.0016634869837055318,0.0025290413578889213,0
115,0.1,8,0.03291583275105411,0.09734463703169668,0.0010849321372714093,0.0017457961457564674,0.05070565007670499,0.10370206121777273,0.0011493084517589713,0.001747322723857395,1
116,0.1,8,0.022494223288033303,0.05730366717657282,0.009803288657215031,0.01577475951311325,0.026458932790281213,0.06173161512251654,0.01038498365170239,0.015788553450325597,2
117,0.12,8,0.02594331034806529,0.10959660163601681,0.017042379160512114,0.02742339251537916,0.036403993294325615,0.11367462347633052,0.018053618041510438,0.027447372377271337,0
118,0.12,8,0.021991600721517852,0.06214495295417463,0.0028825991080656433,0.00463847483150296,0.028211771431336987,0.06311516243290265,0.0030536430843175802,0.0046425308572403835,1
119,0.12,8,0.05064552684427457,0.17786649927002268,0.022475714483802915,0.03616633185705973,0.05919670701617856,0.1883182579587106,0.02380934966174222,0.03619795681529904,2
120,0.14,8,0.07784077174531223,0.08409473633487427,0.019470919080949937,0.031331227381050104,0.08553015182314795,0.10199852355268177,0.020626259555304043,0.0313586243745143,0
121,0.14,8,0.04609367558743668,0.1480277399713725,0.017957550983975827,0.028896022357579338,0.052543792948746934,0.15105981146208672,0.019023093159248054,0.028921289932514846,1
122,0.14,8,0.07703603353625414,0.17291658437507876,0.0006472665158607541,0.0010415355484896089,0.09022198155536429,0.1856387401028801,0.0006856731879012021,0.001042446299360224,2
123,0.16,8,0.03242468732672899,0.1359777346511711,0.01194992584104339,0.01922897641122294,0.03588564790430459,0.1489065629482876,0.0126589952451269,0.019245790822438123,0
124,0.16,8,0.06459033986533103,0.1329409138375662,0.007000546708147998,0.011264785180029973,0.07667786408012006,0.14717502948171704,0.007415936188269823,0.011274635456311825,1
125,0.16,8,0.044592464914834234,0.17369996531299767,0.004660817723456042,0.007499858597743462,0.05134811488959107,0.17844344081938873,0.004937375359852575,0.007506416705872639,2
126,0.18,8,0.08120158868854496,0.08365371153501795,0.01717685293985347,0.027639778220636103,0.0895251094189742,0.10286812551563836,0.018196071053848777,0.027663947296876015,0
127,0.18,8,0.04605043271053104,0.08722830417718598,0.01760568428169991,0.028329823319362697,0.06772601831488413,0.0989025902698594,0.018650347840969115,0.028354595792361686,1
128,0.18,8,0.024834452634982768,0.1458341650224882,0.07128329483390214,0.06939056860803844,0.03292190313550217,0.15293682166281242,0.08344830587473925,0.07291774607365817,2
129,0.2,8,0.025486915853151822,0.055678428554952655,0.07341186779637919,0.11393753348997085,0.03620093069586975,0.06190092601828288,0.08569601054534798,0.11725100811995783,0
130,0.2,8,0.04023786932467231,0.13613562757500058,0.07178231425548336,0.09317841345214015,0.0659688361036903,0.15772672272757593,0.08423007810093266,0.0965292004920687,1
131,0.2,8,0.03307117449855672,0.14422978259128555,0.0023129866208058455,0.0037218946596463583,0.045560178329330486,0.15742457666136314,0.0024502316603721053,0.0037251491993560417,2
132,0.0,10,0.009637366006954043,0.06879306063501543,5.777553412920296e-17,7.758184991356516e-17,0.011397378765068146,0.07906060340959213,7.860221939150118e-17,1.0623753363860568e-16,0
133,0.0,10,0.007702830308321027,0.06216834562265796,5.159735912664622e-17,7.223137750573307e-17,0.008950645630508099,0.07147519862479684,7.18844953261734e-17,9.439452574008285e-17,1
134,0.0,10,0.009781905993585891,0.06418904877785264,5.4750432329907344e-17,1.404499007055921e-16,0.011012024924236419,0.07433787605424577,7.947395300006602e-17,1.6841775240612138e-16,2
135,0.02,10,0.009904554811567304,0.06605407419341794,0.003498330912705499,0.026504010490250945,0.010975275230117008,0.07587602340260291,0.003921723659318076,0.029993535047598933,0
136,0.02,10,0.015145384936954595,0.04189760717518948,0.002526947460251016,0.03504848682877541,0.01724338722947177,0.053666948742838984,0.004619368988033761,0.03774052856757996,1
137,0.02,10,0.007193684836801293,0.06752008720703313,0.002906027989188735,0.028415919848532995,0.008262532174990294,0.07647179331804503,0.0033461612758310054,0.03169139789566783,2
138,0.04,10,0.012633321267794312,0.08025426408485019,0.0084153734391919,0.01364127522802007,0.014018774769269366,0.09021857320381142,0.010074137030107603,0.01675044801384914,0
139,0.04,10,0.008973300245711663,0.06750468873521731,0.008534224160647995,0.013691524296114383,0.010360501399113686,0.07813306677946406,0.010362195199544852,0.016680895919545843,1
140,0.04,10,0.010300426493859456,0.09028206389255461,0.013320456283697893,0.06806086465949338,0.011994283302028556,0.10159139747876471,0.014986406813139957,0.07199122815183179,2
141,0.06,10,0.01475961870823597,0.09671155469507661,0.012718446767147493,0.08531724253341055,0.018623298726431637,0.10578284259427588,0.019912002524840343,0.0874350235087973,0
142,0.06,10,0.017708440896051905,0.10683390013775099,0.014394381389858674,0.0878628772186329,0.02037543462819785,0.11370883154287587,0.022298506885374995,0.08975832177257198,1
