,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
255,0.16,tanh,0.10155010700754431,0.06368138777348775,0.054016892282063564,0.18508694567111256,0.1365692198008091,0.08302560201537618,0.06777314909956321,0.1939093731842505,5,1
256,0.16,tanh,0.08629404303786065,0.16681664147531614,0.057777296511334585,0.5094158885581018,0.13068149776968224,0.1700891739576935,0.0729679942940644,0.5346756635862548,6,1
257,0.16,tanh,0.11749388736619462,0.17425083070112551,0.09788113513209064,0.030847366226438418,0.15339596730713387,0.17483078212085063,0.11259002987019501,0.03375223185445377,7,1
258,0.16,tanh,0.08342173208568676,0.17570442739124575,0.058520182829831,0.3379673821283366,0.12420825876867642,0.1790304099799011,0.0748004314985443,0.4489054560670262,8,1
259,0.16,tanh,0.092928786162362,0.05332861957896585,0.02528509629814803,0.012761667322859731,0.13281731757381413,0.0646128812945378,0.030891773484596693,0.013866874871264147,9,1
260,0.16,tanh,0.04930237366910093,0.15139865225541763,0.06734903428915126,0.3645033874130046,0.05944182948301472,0.15621272934113076,0.08585317267891442,0.38071435074570775,0,2
261,0.16,tanh,0.05376178351206531,0.19888242165322367,0.13871879901198317,0.31633879599943543,0.06468017538677492,0.217973879908817,0.16811991631228268,0.31667138904304515,1,2
262,0.16,tanh,0.05548572655200791,0.7052109604252195,0.0696348341173794,0.33035213440890004,0.0903905749752504,0.7277213541245032,0.09450034094895729,0.34879683599738087,2,2
263,0.16,tanh,0.1054535023818417,0.5946457502036018,0.07272570503976447,0.3110099254687383,0.1334436258298318,0.6279080372780519,0.11405807026219963,0.31156098300267576,3,2
264,0.16,tanh,0.10673396574259873,0.5054633731108521,0.0426559191368848,0.3962819196271776,0.16906097535310835,0.5101260856203388,0.0996851259903046,0.48413179950509,4,2
265,0.16,tanh,0.03299161339471123,0.07521127047041504,0.024124594041552056,0.1231686810876731,0.05467420293836372,0.09463065223001597,0.03757535313376134,0.1295778583530433,5,2
266,0.16,tanh,0.062295161190231915,0.31592310814831887,0.061882322819399045,0.2751938980305195,0.07630276233528209,0.3224394580351973,0.08133968181239262,0.2767718425751722,6,2
267,0.16,tanh,0.23775117894400968,1.0282516553808205,0.09788113513209064,0.030847366226438418,0.29388273877533005,1.0377294167230102,0.11259002987019501,0.03375223185445377,7,2
268,0.16,tanh,0.09216975036065618,0.46647992137846755,0.05852018282665806,0.3379673817816466,0.1292112025477221,0.47449299796502054,0.07480043151099038,0.4489054556355533,8,2
269,0.16,tanh,0.1343141138260944,0.720958416805348,0.030356203744420263,0.030933116897682657,0.1902344711064863,0.7257075815035355,0.03682604846101404,0.03554527613882422,9,2
270,0.18,tanh,0.18629883781246886,0.10036061890553492,0.1363033847316316,0.7443105992179807,0.24396415440671965,0.10494605898137838,0.1732957639189671,0.7595768611610584,0,0
271,0.18,tanh,0.09053757421196537,0.032299726935484115,0.13625797382829438,0.29419067294933243,0.1150534923267798,0.040262663927997884,0.165391013324118,0.2945482758979592,1,0
272,0.18,tanh,0.05112396203648339,0.01734931197859774,0.07619369038330724,0.3651618957391636,0.06838388243959462,0.019818677263925215,0.09428428723680642,0.38389410572814414,2,0
273,0.18,tanh,0.06393067888008731,0.10998350425622899,0.08564354539113478,0.24077168659762294,0.0823044969550151,0.12905277927712472,0.09866874734346738,0.2414830790274702,3,0
274,0.18,tanh,0.07476537290973845,0.19998347419802737,0.0426559191368848,0.3962819196271776,0.1034148944502383,0.20015274402800126,0.0996851259903046,0.48413179950509,4,0
275,0.18,tanh,0.0757374121116791,0.08683407622589223,0.12160621060877748,0.025818857206006993,0.0926822831887036,0.11013441428695382,0.13075630500904295,0.027059655492033683,5,0
